"KEGGid","GeneID","GeneSymbol"
"hsa04141","9532","BAG2"
"hsa04141","9601","PDIA4"
"hsa04141","9632","SEC24C"
"hsa04141","9695","EDEM1"
"hsa04141","9709","HERPUD1"
"hsa04141","9871","SEC24D"
"hsa04141","9978","RBX1"
"hsa04142","10053","AP1M2"
"hsa04142","10239","AP3S2"
"hsa04142","10312","TCIRG1"
"hsa04142","10577","NPC2"
"hsa04142","10717","AP4B1"
"hsa04142","1075","CTSC"
"hsa04142","10947","AP3M2"
"hsa04142","11154","AP4S1"
"hsa04142","1174","AP1S1"
"hsa04142","1176","AP3S1"
"hsa04142","1200","TPP1"
"hsa04142","1201","CLN3"
"hsa04142","1203","CLN5"
"hsa04142","1211","CLTA"
"hsa04142","1212","CLTB"
"hsa04142","1213","CLTC"
"hsa04142","130340","AP1S3"
"hsa04142","138050","HGSNAT"
"hsa04142","1497","CTNS"
"hsa04142","1508","CTSB"
"hsa04142","1509","CTSD"
"hsa04142","1510","CTSE"
"hsa04142","1511","CTSG"
"hsa04142","1512","CTSH"
"hsa04142","1513","CTSK"
"hsa04142","1514","CTSL"
"hsa04142","1515","CTSV"
"hsa04142","1519","CTSO"
"hsa04142","1520","CTSS"
"hsa04142","1521","CTSW"
"hsa04142","1522","CTSZ"
"hsa04142","162","AP1B1"
"hsa04142","164","AP1G1"
"hsa04142","175","AGA"
"hsa04142","1777","DNASE2"
"hsa04142","20","ABCA2"
"hsa04142","22901","ARSG"
"hsa04142","23062","GGA2"
"hsa04142","23163","GGA3"
"hsa04142","23431","AP4E1"
"hsa04142","23457","ABCB9"
"hsa04142","23545","ATP6V0A2"
"hsa04142","23553","HYAL4"
"hsa04142","23659","PLA2G15"
"hsa04142","245972","ATP6V0D2"
"hsa04142","2517","FUCA1"
"hsa04142","2519","FUCA2"
"hsa04142","2548","GAA"
"hsa04142","256471","MFSD8"
"hsa04142","2581","GALC"
"hsa04142","2588","GALNS"
"hsa04142","26088","GGA1"
"hsa04142","2629","GBA"
"hsa04142","26503","SLC17A5"
"hsa04142","26985","AP3M1"
"hsa04142","27074","LAMP3"
"hsa04142","2717","GLA"
"hsa04142","2720","GLB1"
"hsa04142","2760","GM2A"
"hsa04142","2799","GNS"
"hsa04142","285362","SUMF1"
"hsa04142","2990","GUSB"
"hsa04142","3073","HEXA"
"hsa04142","3074","HEXB"
"hsa04142","3373","HYAL1"
"hsa04142","3423","IDS"
"hsa04142","3425","IDUA"
"hsa04142","3482","IGF2R"
"hsa04142","3916","LAMP1"
"hsa04142","3920","LAMP2"
"hsa04142","3988","LIPA"
"hsa04142","4074","M6PR"
"hsa04142","410","ARSA"
"hsa04142","411","ARSB"
"hsa04142","4125","MAN2B1"
"hsa04142","4126","MANBA"
"hsa04142","427","ASAH1"
"hsa04142","4668","NAGA"
"hsa04142","4669","NAGLU"
"hsa04142","4758","NEU1"
"hsa04142","4864","NPC1"
"hsa04142","4891","SLC11A2"
"hsa04142","50617","ATP6V0A4"
"hsa04142","51172","NAGPA"
"hsa04142","51606","ATP6V1H"
"hsa04142","527","ATP6V0C"
"hsa04142","53","ACP2"
"hsa04142","533","ATP6V0B"
"hsa04142","535","ATP6V0A1"
"hsa04142","537","ATP6AP1"
"hsa04142","54","ACP5"
"hsa04142","5476","CTSA"
"hsa04142","55353","LAPTM4B"
"hsa04142","5538","PPT1"
"hsa04142","5641","LGMN"
"hsa04142","5660","PSAP"
"hsa04142","57192","MCOLN1"
"hsa04142","58511","DNASE2B"
"hsa04142","6272","SORT1"
"hsa04142","6448","SGSH"
"hsa04142","6556","SLC11A1"
"hsa04142","6609","SMPD1"
"hsa04142","6677","SPAM1"
"hsa04142","768239","PSAPL1"
"hsa04142","7805","LAPTM5"
"hsa04142","79158","GNPTAB"
"hsa04142","8120","AP3B2"
"hsa04142","8218","CLTCL1"
"hsa04142","8372","HYAL3"
"hsa04142","84572","GNPTG"
"hsa04142","8546","AP3B1"
"hsa04142","8692","HYAL2"
"hsa04142","8722","CTSF"
"hsa04142","8763","CD164"
"hsa04142","8905","AP1S2"
"hsa04142","8906","AP1G2"
"hsa04142","8907","AP1M1"
"hsa04142","8943","AP3D1"
"hsa04142","9114","ATP6V0D1"
"hsa04142","9179","AP4M1"
"hsa04142","9374","PPT2"
"hsa04142","9476","NAPSA"
"hsa04142","950","SCARB2"
"hsa04142","9516","LITAF"
"hsa04142","9583","ENTPD4"
"hsa04142","967","CD63"
"hsa04142","968","CD68"
"hsa04142","9741","LAPTM4A"
"hsa04144","10015","PDCD6IP"
"hsa04144","100287171","WASHC1"
"hsa04144","100526767","RNF103-CHMP3"
"hsa04144","10092","ARPC5"
"hsa04144","10093","ARPC4"
"hsa04144","10094","ARPC3"
"hsa04144","10095","ARPC1B"
"hsa04144","10096","ACTR3"
"hsa04144","10097","ACTR2"
"hsa04144","10109","ARPC2"
"hsa04144","10193","RNF41"
"hsa04144","10254","STAM2"
"hsa04144","10552","ARPC1A"
"hsa04144","10564","ARFGEF2"
"hsa04144","10565","ARFGEF1"
"hsa04144","10617","STAMBP"
"hsa04144","10890","RAB10"
"hsa04144","10938","EHD1"
"hsa04144","11021","RAB35"
"hsa04144","11031","RAB31"
"hsa04144","11059","WWP1"
"hsa04144","11267","SNF8"
"hsa04144","112936","VPS26B"
"hsa04144","11311","VPS45"
"hsa04144","116983","ACAP3"
"hsa04144","116984","ARAP2"
"hsa04144","116985","ARAP1"
"hsa04144","116986","AGAP2"
"hsa04144","116987","AGAP1"
"hsa04144","116988","AGAP3"
"hsa04144","1173","AP2M1"
"hsa04144","1175","AP2S1"
"hsa04144","118813","ZFYVE27"
"hsa04144","119016","AGAP4"
"hsa04144","1211","CLTA"
"hsa04144","1212","CLTB"
"hsa04144","1213","CLTC"
"hsa04144","1234","CCR5"
"hsa04144","128866","CHMP4B"
"hsa04144","131890","GRK7"
"hsa04144","137492","VPS37A"
"hsa04144","138429","PIP5KL1"
"hsa04144","147179","WIPF2"
"hsa04144","155382","VPS37D"
"hsa04144","156","GRK2"
"hsa04144","157","GRK3"
"hsa04144","160","AP2A1"
"hsa04144","1601","DAB2"
"hsa04144","161","AP2A2"
"hsa04144","163","AP2B1"
"hsa04144","1759","DNM1"
"hsa04144","1785","DNM2"
"hsa04144","1956","EGFR"
"hsa04144","2060","EPS15"
"hsa04144","2261","FGFR3"
"hsa04144","2263","FGFR2"
"hsa04144","2264","FGFR4"
"hsa04144","22841","RAB11FIP2"
"hsa04144","22905","EPN2"
"hsa04144","23096","IQSEC2"
"hsa04144","23111","SPART"
"hsa04144","23325","WASHC4"
"hsa04144","23327","NEDD4L"
"hsa04144","23362","PSD3"
"hsa04144","23396","PIP5K1C"
"hsa04144","2348","FOLR1"
"hsa04144","2350","FOLR2"
"hsa04144","2352","FOLR3"
"hsa04144","23527","ACAP2"
"hsa04144","23550","PSD4"
"hsa04144","23624","CBLC"
"hsa04144","253725","WASHC2C"
"hsa04144","254122","SNX32"
"hsa04144","25978","CHMP2B"
"hsa04144","26052","DNM3"
"hsa04144","26056","RAB11FIP5"
"hsa04144","26119","LDLRAP1"
"hsa04144","26286","ARFGAP3"
"hsa04144","27128","CYTH4"
"hsa04144","27131","SNX5"
"hsa04144","27183","VPS4A"
"hsa04144","27243","CHMP2A"
"hsa04144","273","AMPH"
"hsa04144","274","BIN1"
"hsa04144","2868","GRK4"
"hsa04144","2869","GRK5"
"hsa04144","2870","GRK6"
"hsa04144","28964","GIT1"
"hsa04144","29082","CHMP4A"
"hsa04144","29924","EPN1"
"hsa04144","29934","SNX12"
"hsa04144","30011","SH3KBP1"
"hsa04144","30844","EHD4"
"hsa04144","30845","EHD3"
"hsa04144","30846","EHD2"
"hsa04144","3105","HLA-A"
"hsa04144","3106","HLA-B"
"hsa04144","3107","HLA-C"
"hsa04144","3133","HLA-E"
"hsa04144","3134","HLA-F"
"hsa04144","3135","HLA-G"
"hsa04144","3265","HRAS"
"hsa04144","3303","HSPA1A"
"hsa04144","3304","HSPA1B"
"hsa04144","3305","HSPA1L"
"hsa04144","3306","HSPA2"
"hsa04144","3310","HSPA6"
"hsa04144","3312","HSPA8"
"hsa04144","3480","IGF1R"
"hsa04144","3482","IGF2R"
"hsa04144","3559","IL2RA"
"hsa04144","3560","IL2RB"
"hsa04144","3561","IL2RG"
"hsa04144","3577","CXCR1"
"hsa04144","3579","CXCR2"
"hsa04144","375","ARF1"
"hsa04144","377","ARF3"
"hsa04144","378","ARF4"
"hsa04144","3798","KIF5A"
"hsa04144","3799","KIF5B"
"hsa04144","3800","KIF5C"
"hsa04144","381","ARF5"
"hsa04144","382","ARF6"
"hsa04144","387","RHOA"
"hsa04144","387680","WASHC2A"
"hsa04144","390243","IZUMO1R"
"hsa04144","3949","LDLR"
"hsa04144","408","ARRB1"
"hsa04144","4087","SMAD2"
"hsa04144","4088","SMAD3"
"hsa04144","409","ARRB2"
"hsa04144","414189","AGAP6"
"hsa04144","4193","MDM2"
"hsa04144","4218","RAB8A"
"hsa04144","440073","IQSEC3"
"hsa04144","4734","NEDD4"
"hsa04144","50807","ASAP1"
"hsa04144","50855","PARD6A"
"hsa04144","51019","WASHC3"
"hsa04144","51028","VPS36"
"hsa04144","51100","SH3GLB1"
"hsa04144","51160","VPS28"
"hsa04144","5119","CHMP1A"
"hsa04144","51324","SPG21"
"hsa04144","51510","CHMP5"
"hsa04144","51534","VTA1"
"hsa04144","5156","PDGFRA"
"hsa04144","51652","CHMP3"
"hsa04144","51699","VPS29"
"hsa04144","5337","PLD1"
"hsa04144","5338","PLD2"
"hsa04144","5371","PML"
"hsa04144","55040","EPN3"
"hsa04144","55048","VPS37C"
"hsa04144","55616","ASAP3"
"hsa04144","55680","RUFY2"
"hsa04144","55737","VPS35"
"hsa04144","55738","ARFGAP1"
"hsa04144","5584","PRKCI"
"hsa04144","5590","PRKCZ"
"hsa04144","56288","PARD3"
"hsa04144","5662","PSD"
"hsa04144","56904","SH3GLB2"
"hsa04144","57132","CHMP1B"
"hsa04144","57154","SMURF1"
"hsa04144","57180","ACTR3B"
"hsa04144","57403","RAB22A"
"hsa04144","58513","EPS15L1"
"hsa04144","58533","SNX6"
"hsa04144","5867","RAB4A"
"hsa04144","5868","RAB5A"
"hsa04144","5869","RAB5B"
"hsa04144","5878","RAB5C"
"hsa04144","6011","GRK1"
"hsa04144","60682","SMAP1"
"hsa04144","64145","RBSN"
"hsa04144","642517","AGAP9"
"hsa04144","64411","ARAP3"
"hsa04144","644150","WIPF3"
"hsa04144","6455","SH3GL1"
"hsa04144","6456","SH3GL2"
"hsa04144","6457","SH3GL3"
"hsa04144","64744","SMAP2"
"hsa04144","64750","SMURF2"
"hsa04144","653857","ACTR3C"
"hsa04144","6642","SNX1"
"hsa04144","6643","SNX2"
"hsa04144","6714","SRC"
"hsa04144","7037","TFRC"
"hsa04144","7046","TGFBR1"
"hsa04144","7048","TGFBR2"
"hsa04144","7189","TRAF6"
"hsa04144","7251","TSG101"
"hsa04144","729092","AGAP5"
"hsa04144","7456","WIPF1"
"hsa04144","7852","CXCR4"
"hsa04144","7879","RAB7A"
"hsa04144","79643","CHMP6"
"hsa04144","79720","VPS37B"
"hsa04144","80223","RAB11FIP1"
"hsa04144","80230","RUFY1"
"hsa04144","8027","STAM"
"hsa04144","81873","ARPC5L"
"hsa04144","8218","CLTCL1"
"hsa04144","829","CAPZA1"
"hsa04144","830","CAPZA2"
"hsa04144","832","CAPZB"
"hsa04144","83737","ITCH"
"hsa04144","8394","PIP5K1A"
"hsa04144","8395","PIP5K1B"
"hsa04144","8411","EEA1"
"hsa04144","84249","PSD2"
"hsa04144","84313","VPS25"
"hsa04144","84364","ARFGAP2"
"hsa04144","84440","RAB11FIP4"
"hsa04144","84552","PARD6G"
"hsa04144","84612","PARD6B"
"hsa04144","857","CAV1"
"hsa04144","858","CAV2"
"hsa04144","859","CAV3"
"hsa04144","867","CBL"
"hsa04144","868","CBLB"
"hsa04144","8723","SNX4"
"hsa04144","8724","SNX3"
"hsa04144","8729","GBF1"
"hsa04144","8766","RAB11A"
"hsa04144","8853","ASAP2"
"hsa04144","8976","WASL"
"hsa04144","89853","MVB12B"
"hsa04144","9101","USP8"
"hsa04144","9135","RABEP1"
"hsa04144","9146","HGS"
"hsa04144","91782","CHMP7"
"hsa04144","9230","RAB11B"
"hsa04144","92421","CHMP4C"
"hsa04144","9265","CYTH3"
"hsa04144","9266","CYTH2"
"hsa04144","9267","CYTH1"
"hsa04144","93343","MVB12A"
"hsa04144","93661","CAPZA3"
"hsa04144","9372","ZFYVE9"
"hsa04144","9525","VPS4B"
"hsa04144","9559","VPS26A"
"hsa04144","9727","RAB11FIP3"
"hsa04144","9744","ACAP1"
"hsa04144","9765","ZFYVE16"
"hsa04144","9798","IST1"
"hsa04144","9815","GIT2"
"hsa04144","9829","DNAJC6"
"hsa04144","9897","WASHC5"
"hsa04144","9922","IQSEC1"
"hsa04144","998","CDC42"
"hsa04145","102723407","LOC102723407"
"hsa04145","10312","TCIRG1"
"hsa04145","10332","CLEC4M"
"hsa04145","10333","TLR6"
"hsa04145","10376","TUBA1B"
"hsa04145","10381","TUBB3"
"hsa04145","10382","TUBB4A"
"hsa04145","10383","TUBB4B"
"hsa04145","10952","SEC61B"
"hsa04145","11151","CORO1A"
"hsa04145","112714","TUBA3E"
"hsa04145","113457","TUBA3D"
"hsa04145","127124","ATP6V1G3"
"hsa04145","1311","COMP"
"hsa04145","1514","CTSL"
"hsa04145","1520","CTSS"
"hsa04145","1535","CYBA"
"hsa04145","1536","CYBB"
"hsa04145","155066","ATP6V0E2"
"hsa04145","1778","DYNC1H1"
"hsa04145","1780","DYNC1I1"
"hsa04145","1781","DYNC1I2"
"hsa04145","1783","DYNC1LI2"
"hsa04145","200576","PIKFYVE"
"hsa04145","203068","TUBB"
"hsa04145","2204","FCAR"
"hsa04145","2209","FCGR1A"
"hsa04145","2212","FCGR2A"
"hsa04145","2213","FCGR2B"
"hsa04145","2214","FCGR3A"
"hsa04145","2215","FCGR3B"
"hsa04145","22925","PLA2R1"
"hsa04145","23480","SEC61G"
"hsa04145","23545","ATP6V0A2"
"hsa04145","23673","STX12"
"hsa04145","245972","ATP6V0D2"
"hsa04145","245973","ATP6V1C2"
"hsa04145","29927","SEC61A1"
"hsa04145","30835","CD209"
"hsa04145","3105","HLA-A"
"hsa04145","3106","HLA-B"
"hsa04145","3107","HLA-C"
"hsa04145","3108","HLA-DMA"
"hsa04145","3109","HLA-DMB"
"hsa04145","3111","HLA-DOA"
"hsa04145","3112","HLA-DOB"
"hsa04145","3113","HLA-DPA1"
"hsa04145","3115","HLA-DPB1"
"hsa04145","3117","HLA-DQA1"
"hsa04145","3118","HLA-DQA2"
"hsa04145","3119","HLA-DQB1"
"hsa04145","3122","HLA-DRA"
"hsa04145","3123","HLA-DRB1"
"hsa04145","3125","HLA-DRB3"
"hsa04145","3126","HLA-DRB4"
"hsa04145","3127","HLA-DRB5"
"hsa04145","3133","HLA-E"
"hsa04145","3134","HLA-F"
"hsa04145","3135","HLA-G"
"hsa04145","338382","RAB7B"
"hsa04145","347688","TUBB8"
"hsa04145","347733","TUBB2B"
"hsa04145","3673","ITGA2"
"hsa04145","3678","ITGA5"
"hsa04145","3684","ITGAM"
"hsa04145","3685","ITGAV"
"hsa04145","3688","ITGB1"
"hsa04145","3689","ITGB2"
"hsa04145","3690","ITGB3"
"hsa04145","3693","ITGB5"
"hsa04145","3916","LAMP1"
"hsa04145","3920","LAMP2"
"hsa04145","4074","M6PR"
"hsa04145","4153","MBL2"
"hsa04145","4353","MPO"
"hsa04145","4360","MRC1"
"hsa04145","4481","MSR1"
"hsa04145","4688","NCF2"
"hsa04145","4689","NCF4"
"hsa04145","4842","NOS1"
"hsa04145","4973","OLR1"
"hsa04145","50617","ATP6V0A4"
"hsa04145","51143","DYNC1LI1"
"hsa04145","51382","ATP6V1D"
"hsa04145","51606","ATP6V1H"
"hsa04145","51807","TUBA8"
"hsa04145","523","ATP6V1A"
"hsa04145","525","ATP6V1B1"
"hsa04145","526","ATP6V1B2"
"hsa04145","527","ATP6V0C"
"hsa04145","528","ATP6V1C1"
"hsa04145","5289","PIK3C3"
"hsa04145","529","ATP6V1E1"
"hsa04145","533","ATP6V0B"
"hsa04145","534","ATP6V1G2"
"hsa04145","53407","STX18"
"hsa04145","535","ATP6V0A1"
"hsa04145","537","ATP6AP1"
"hsa04145","55176","SEC61A2"
"hsa04145","5868","RAB5A"
"hsa04145","5869","RAB5B"
"hsa04145","5878","RAB5C"
"hsa04145","5879","RAC1"
"hsa04145","60","ACTB"
"hsa04145","6441","SFTPD"
"hsa04145","64581","CLEC7A"
"hsa04145","653361","NCF1"
"hsa04145","653509","SFTPA1"
"hsa04145","6890","TAP1"
"hsa04145","6891","TAP2"
"hsa04145","7037","TFRC"
"hsa04145","7057","THBS1"
"hsa04145","7058","THBS2"
"hsa04145","7059","THBS3"
"hsa04145","7060","THBS4"
"hsa04145","7097","TLR2"
"hsa04145","7099","TLR4"
"hsa04145","71","ACTG1"
"hsa04145","715","C1R"
"hsa04145","718","C3"
"hsa04145","7277","TUBA4A"
"hsa04145","7278","TUBA3C"
"hsa04145","7280","TUBB2A"
"hsa04145","729238","SFTPA2"
"hsa04145","7846","TUBA1A"
"hsa04145","7879","RAB7A"
"hsa04145","78989","COLEC11"
"hsa04145","79659","DYNC2H1"
"hsa04145","79861","TUBAL3"
"hsa04145","81027","TUBB1"
"hsa04145","81035","COLEC12"
"hsa04145","811","CALR"
"hsa04145","821","CANX"
"hsa04145","83547","RILP"
"hsa04145","8411","EEA1"
"hsa04145","8417","STX7"
"hsa04145","84617","TUBB6"
"hsa04145","84790","TUBA1C"
"hsa04145","8685","MARCO"
"hsa04145","8992","ATP6V0E1"
"hsa04145","90423","ATP6V1E2"
"hsa04145","9103","FCGR2C"
"hsa04145","9114","ATP6V0D1"
"hsa04145","9146","HGS"
"hsa04145","929","CD14"
"hsa04145","9296","ATP6V1F"
"hsa04145","9341","VAMP3"
"hsa04145","948","CD36"
"hsa04145","949","SCARB1"
"hsa04145","9550","ATP6V1G1"
"hsa04145","9554","SEC22B"
"hsa04145","9902","MRC2"
"hsa04146","10005","ACOT8"
"hsa04146","10455","ECI2"
"hsa04146","10478","SLC25A17"
"hsa04146","10654","PMVK"
"hsa04146","10901","DHRS4"
"hsa04146","11001","SLC27A2"
"hsa04146","11264","PXMP4"
"hsa04146","1384","CRAT"
"hsa04146","1610","DAO"
"hsa04146","189","AGXT"
"hsa04146","1891","ECH1"
"hsa04146","1962","EHHADH"
"hsa04146","196743","PAOX"
"hsa04146","2053","EPHX2"
"hsa04146","215","ABCD1"
"hsa04146","2180","ACSL1"
"hsa04146","2181","ACSL3"
"hsa04146","2182","ACSL4"
"hsa04146","225","ABCD2"
"hsa04146","23305","ACSL6"
"hsa04146","23417","MLYCD"
"hsa04146","23600","AMACR"
"hsa04146","255027","MPV17L"
"hsa04146","25824","PRDX5"
"hsa04146","26061","HACL1"
"hsa04146","26063","DECR2"
"hsa04146","283927","NUDT7"
"hsa04146","30","ACAA1"
"hsa04146","3155","HMGCL"
"hsa04146","3295","HSD17B4"
"hsa04146","3417","IDH1"
"hsa04146","3418","IDH2"
"hsa04146","373156","GSTK1"
"hsa04146","390916","NUDT19"
"hsa04146","4358","MPV17"
"hsa04146","4598","MVK"
"hsa04146","4843","NOS2"
"hsa04146","5052","PRDX1"
"hsa04146","51","ACOX1"
"hsa04146","51179","HAO2"
"hsa04146","51268","PIPOX"
"hsa04146","51555","PEX5L"
"hsa04146","51703","ACSL5"
"hsa04146","5189","PEX1"
"hsa04146","5190","PEX6"
"hsa04146","5191","PEX7"
"hsa04146","5192","PEX10"
"hsa04146","5193","PEX12"
"hsa04146","5194","PEX13"
"hsa04146","5195","PEX14"
"hsa04146","5264","PHYH"
"hsa04146","54363","HAO1"
"hsa04146","54511","HMGCLL1"
"hsa04146","54677","CROT"
"hsa04146","55670","PEX26"
"hsa04146","55711","FAR2"
"hsa04146","55825","PECR"
"hsa04146","570","BAAT"
"hsa04146","5824","PEX19"
"hsa04146","5825","ABCD3"
"hsa04146","5826","ABCD4"
"hsa04146","5827","PXMP2"
"hsa04146","5828","PEX2"
"hsa04146","5830","PEX5"
"hsa04146","6342","SCP2"
"hsa04146","6647","SOD1"
"hsa04146","6648","SOD2"
"hsa04146","7498","XDH"
"hsa04146","8309","ACOX2"
"hsa04146","8310","ACOX3"
"hsa04146","83594","NUDT12"
"hsa04146","84188","FAR1"
"hsa04146","8443","GNPAT"
"hsa04146","847","CAT"
"hsa04146","84769","MPV17L2"
"hsa04146","8504","PEX3"
"hsa04146","8528","DDO"
"hsa04146","8540","AGPS"
"hsa04146","8799","PEX11B"
"hsa04146","8800","PEX11A"
"hsa04146","92960","PEX11G"
"hsa04146","9409","PEX16"
"hsa04150","10000","AKT3"
"hsa04150","10325","RRAGB"
"hsa04150","10542","LAMTOR5"
"hsa04150","10641","NPRL2"
"hsa04150","10670","RRAGA"
"hsa04150","107080638","TBC1D7-LOC100130357"
"hsa04150","11211","FZD10"
"hsa04150","1147","CHUK"
"hsa04150","127124","ATP6V1G3"
"hsa04150","153129","SLC38A9"
"hsa04150","1855","DVL1"
"hsa04150","1856","DVL2"
"hsa04150","1857","DVL3"
"hsa04150","1975","EIF4B"
"hsa04150","1977","EIF4E"
"hsa04150","1978","EIF4EBP1"
"hsa04150","201163","FLCN"
"hsa04150","207","AKT1"
"hsa04150","208","AKT2"
"hsa04150","220441","RNF152"
"hsa04150","23175","LPIN1"
"hsa04150","245973","ATP6V1C2"
"hsa04150","2475","MTOR"
"hsa04150","253260","RICTOR"
"hsa04150","253314","EIF4E1B"
"hsa04150","2535","FZD2"
"hsa04150","27330","RPS6KA6"
"hsa04150","2885","GRB2"
"hsa04150","2887","GRB10"
"hsa04150","28956","LAMTOR2"
"hsa04150","2932","GSK3B"
"hsa04150","3265","HRAS"
"hsa04150","3479","IGF1"
"hsa04150","3480","IGF1R"
"hsa04150","3551","IKBKB"
"hsa04150","3630","INS"
"hsa04150","3643","INSR"
"hsa04150","3667","IRS1"
"hsa04150","3845","KRAS"
"hsa04150","387","RHOA"
"hsa04150","389541","LAMTOR4"
"hsa04150","4040","LRP6"
"hsa04150","4041","LRP5"
"hsa04150","4893","NRAS"
"hsa04150","51256","TBC1D7"
"hsa04150","51382","ATP6V1D"
"hsa04150","51384","WNT16"
"hsa04150","51606","ATP6V1H"
"hsa04150","5170","PDPK1"
"hsa04150","51719","CAB39"
"hsa04150","523","ATP6V1A"
"hsa04150","525","ATP6V1B1"
"hsa04150","526","ATP6V1B2"
"hsa04150","528","ATP6V1C1"
"hsa04150","529","ATP6V1E1"
"hsa04150","5290","PIK3CA"
"hsa04150","5291","PIK3CB"
"hsa04150","5293","PIK3CD"
"hsa04150","5295","PIK3R1"
"hsa04150","5296","PIK3R2"
"hsa04150","534","ATP6V1G2"
"hsa04150","54361","WNT4"
"hsa04150","54468","MIOS"
"hsa04150","54541","DDIT4"
"hsa04150","55004","LAMTOR1"
"hsa04150","55437","STRADB"
"hsa04150","55615","PRR5"
"hsa04150","5562","PRKAA1"
"hsa04150","5563","PRKAA2"
"hsa04150","5578","PRKCA"
"hsa04150","5579","PRKCB"
"hsa04150","5582","PRKCG"
"hsa04150","5594","MAPK1"
"hsa04150","5595","MAPK3"
"hsa04150","5604","MAP2K1"
"hsa04150","5605","MAP2K2"
"hsa04150","5728","PTEN"
"hsa04150","57521","RPTOR"
"hsa04150","57600","FNIP2"
"hsa04150","58528","RRAGD"
"hsa04150","5894","RAF1"
"hsa04150","6009","RHEB"
"hsa04150","6194","RPS6"
"hsa04150","6195","RPS6KA1"
"hsa04150","6196","RPS6KA2"
"hsa04150","6197","RPS6KA3"
"hsa04150","6198","RPS6KB1"
"hsa04150","6199","RPS6KB2"
"hsa04150","6249","CLIP1"
"hsa04150","6396","SEC13"
"hsa04150","64121","RRAGC"
"hsa04150","64223","MLST8"
"hsa04150","6446","SGK1"
"hsa04150","64798","DEPTOR"
"hsa04150","64900","LPIN3"
"hsa04150","6502","SKP2"
"hsa04150","6520","SLC3A2"
"hsa04150","652968","CASTOR1"
"hsa04150","6654","SOS1"
"hsa04150","6655","SOS2"
"hsa04150","673","BRAF"
"hsa04150","6794","STK11"
"hsa04150","7124","TNF"
"hsa04150","7132","TNFRSF1A"
"hsa04150","7248","TSC1"
"hsa04150","7249","TSC2"
"hsa04150","729438","CASTOR2"
"hsa04150","7471","WNT1"
"hsa04150","7472","WNT2"
"hsa04150","7473","WNT3"
"hsa04150","7474","WNT5A"
"hsa04150","7475","WNT6"
"hsa04150","7476","WNT7A"
"hsa04150","7477","WNT7B"
"hsa04150","7478","WNT8A"
"hsa04150","7479","WNT8B"
"hsa04150","7480","WNT10B"
"hsa04150","7481","WNT11"
"hsa04150","7482","WNT2B"
"hsa04150","7483","WNT9A"
"hsa04150","7484","WNT9B"
"hsa04150","7855","FZD5"
"hsa04150","79109","MAPKAP1"
"hsa04150","79726","WDR59"
"hsa04150","7976","FZD3"
"hsa04150","80326","WNT10A"
"hsa04150","81029","WNT5B"
"hsa04150","8131","NPRL3"
"hsa04150","8140","SLC7A5"
"hsa04150","81617","CAB39L"
"hsa04150","81929","SEH1L"
"hsa04150","8321","FZD1"
"hsa04150","8322","FZD4"
"hsa04150","8323","FZD6"
"hsa04150","8324","FZD7"
"hsa04150","8325","FZD8"
"hsa04150","8326","FZD9"
"hsa04150","83667","SESN2"
"hsa04150","8408","ULK1"
"hsa04150","84219","WDR24"
"hsa04150","84335","AKT1S1"
"hsa04150","8503","PIK3R3"
"hsa04150","8649","LAMTOR3"
"hsa04150","89780","WNT3A"
"hsa04150","90423","ATP6V1E2"
"hsa04150","92335","STRADA"
"hsa04150","9296","ATP6V1F"
"hsa04150","9470","EIF4E2"
"hsa04150","9550","ATP6V1G1"
"hsa04150","96459","FNIP1"
"hsa04150","9663","LPIN2"
"hsa04150","9675","TTI1"
"hsa04150","9681","DEPDC5"
"hsa04150","9706","ULK2"
"hsa04150","9894","TELO2"
"hsa04151","10000","AKT3"
"hsa04151","10018","BCL2L11"
"hsa04151","100533105","C8orf44-SGK3"
"hsa04151","10110","SGK2"
"hsa04151","10161","LPAR6"
"hsa04151","1017","CDK2"
"hsa04151","1019","CDK4"
"hsa04151","1021","CDK6"
"hsa04151","1026","CDKN1A"
"hsa04151","1027","CDKN1B"
"hsa04151","102723407","LOC102723407"
"hsa04151","10319","LAMC3"
"hsa04151","10488","CREB3"
"hsa04151","10681","GNB5"
"hsa04151","10971","YWHAQ"
"hsa04151","1101","CHAD"
"hsa04151","11140","CDC37"
"hsa04151","1128","CHRM1"
"hsa04151","1129","CHRM2"
"hsa04151","1147","CHUK"
"hsa04151","117145","THEM4"
"hsa04151","118788","PIK3AP1"
"hsa04151","1277","COL1A1"
"hsa04151","1278","COL1A2"
"hsa04151","1280","COL2A1"
"hsa04151","1282","COL4A1"
"hsa04151","1284","COL4A2"
"hsa04151","1285","COL4A3"
"hsa04151","1286","COL4A4"
"hsa04151","1287","COL4A5"
"hsa04151","1288","COL4A6"
"hsa04151","1291","COL6A1"
"hsa04151","1292","COL6A2"
"hsa04151","1293","COL6A3"
"hsa04151","1297","COL9A1"
"hsa04151","1298","COL9A2"
"hsa04151","1299","COL9A3"
"hsa04151","1311","COMP"
"hsa04151","131873","COL6A6"
"hsa04151","1385","CREB1"
"hsa04151","1386","ATF2"
"hsa04151","1388","ATF6B"
"hsa04151","1435","CSF1"
"hsa04151","1436","CSF1R"
"hsa04151","1440","CSF3"
"hsa04151","1441","CSF3R"
"hsa04151","1442","CSH1"
"hsa04151","1443","CSH2"
"hsa04151","146850","PIK3R6"
